no,w,city,s1,s1.1,v1,v2,v3,v4,v5_1,v5_2,v5_3,v6,v6_o,v7_1,v7_2,v7_2_1,v7_3,v7_3_1,v7_3_1a,v7_3_1b,v7_3_1bo,v8,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v8_7,v8_o,v9_1,v9_2,v9_3,v9_4,v9_5,v9_6,v9_o,v10,v10_1,v10_2,v10_3,v10_4,v10_5,v10_o,v10_1_1,v10_2_1,v10_3_1,v10_4_1,v10_5_1,v11,v11_1,v11_2,v11_3,v11_4,v11_o,v12,v12_1,v12_2,v12_3,v12_4,v12_5,v12_6,v12_7,v12_8,v12_o,v13,v13_1,v13_2,v13_3,v13_4,v13_5,v13_6,v13_7,v13_8,v13_9,v13_10,v13_11,v13_12,v13_o,v14,v15,v15_1,v16,v16_1,v17,v18_1,v18_2,v18_3,v18_4,v19,v19_1,v19_2,v19_3,v19_4,v19_5,v19_6,v19_o,v20,v20_1,v20_2,v20_3,v20_4,v20_5,v20_6,v20_o,v21,v21_1,v21_2,v21_3,v22,v22_1,v22_2,v22_3,v23_1,v23_2,v23_1_a,v23_2_a,v23_2_b,v23_2_c,v24,v25,v25_1,v25_2,v25_3,v25_4,v25_5,v25_6,v25_7,v25_8,v25_o,v26_1,v26_2,v26_3,v26_4,v26_5,v26_6,v26_7,v26_8,v26_9,v26_10,v26_11,v26_12,v26_13,v26_14,v26_15,v26_o
1054,58,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,283.14,70.785,212.355, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,5,0,0,0,0,0,0,0, ,1,1,12,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,0,8,0,0,11,0,13,0,0, 
1055,56,3,1,2,2,1,3,1,2,3,0,1, ,77238,1, ,1,2,77238,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,5,0, ,1,1,0,3,0,0, ,257.4, ,83.655, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,4,5,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,6,0,0,9,0,11,0,0,0,0, 
1056,57,3,1,2,2,1,3,1,3,6,5,1, ,85725,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,141.57,70.785,70.785, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,3,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
1057,61,3,1,2,2,1,1,2,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,514.8,7.99999992792,38.61, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,0,1,17952,15840,2112,0,2,1,2,0,0,5,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0, 
1058,58,3,1,2,2,1,2,2,1,2,11,1, ,89475,2,3330,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,107.25, ,107.25, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,2,3,0,5,0,0,0,9,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,11,0,0,0,0, 
1059,56,3,1,2,2,1,3,1,2,3,0,1, ,99999998,1, ,1,1, ,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,3,0,0, ,540.54, ,120.12, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,1,1,3,0,2,15700,15700,0,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0, 
1060,57,3,1,2,2,1,3,1,2,3,0,1, ,3330,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,257.4,7.99999992792,257.4, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,1,3,2,1,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
1061,61,3,1,2,2,1,1,1,2,3,0,1, ,85244,2,4440,1,2,77544,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,849.42, ,77.22, , ,1,1,2,0,0, ,2,1,0,3,0,0,0,0,0, ,1,0,0,3,0,0,6,0,0,9,0,0,0, ,1,1,.5,2,1,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0, 
1062,56,3,1,1,2,1,3,2,3,6,0,2, ,0,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,94.38,47.19,47.19, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,8,0,0,0,0, ,1,2,0,3,0,1,19047,16507,2540,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,0,0,0, 
1063,57,3,1,2,2,1,2,2,2,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,2,0,4,0,0,0, ,1,0,3,4,5,0, ,1,1,2,3,0,0, ,720.72,102.96,102.96, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,1,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
1064,57,3,1,2,2,1,2,1,1,2,7,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,353.925,141.57,212.355, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,6,0,0,0,0,0,0, ,1,1,1,2,1,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0, 
1065,61,3,1,2,2,1,1,1,2,3,0,1, ,85725,1, ,1,2,85725,1, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,47.19,23.595,23.595, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,6,7,0,0,0,0,0,13,0,0, 
1066,58,3,1,2,2,1,2,1,1,3,0,1, ,81000,1, ,1,2,81000,3, ,2,0,0,0,4,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,411.84, ,68.64, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,19972,17860,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
1067,57,3,1,2,2,1,2,1,2,4,0,1, ,85625,1, ,1,2,85625,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,353.925,141.57,283.14,45.045, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,0,9,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
1068,57,3,1,2,2,1,3,2,1,2,11,1, ,85652,1, ,1,2,85652,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,471.9,94.38,377.52, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
1069,58,3,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,2,1,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,0,3,0,0, ,495.495, ,180.18, , ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,5,0,0,8,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,1,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,6,0,8,0,0,11,0,13,0,0, 
1070,57,3,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,4,0, ,205.92,51.48,51.48,51.48, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0, 
1071,57,3,1,2,2,1,3,1,1,3,0,1, ,60000,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,141.57,70.785,70.785, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17696,15584,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,0,3,0,0,0,0,0,0,2,2,1,2,3,0,0,0,0,0, ,0,0,0,0,5,0,0,0,9,0,11,12,13,0,0, 
1072,58,3,1,1,2,1,2,1,3,7,6,3, ,6660,2,0,2, , , , ,2,0,0,0,0,0,0,7,健保費,0,0,3,4,0,0, ,1,1,2,3,0,0, ,617.76,25.74,51.48, , ,1,1,2,0,0, ,2,0,2,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,1,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0, 
1073,57,3,1,2,2,1,2,1,1,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,353.925,141.57,283.14, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,7,0,9,0,0,0, ,1,1,2,2,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
1074,57,3,1,2,2,1,2,2,1,3,0,1, ,99999998,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,308.88,77.22,77.22, , ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,5,0, ,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0, 
1075,56,3,1,2,2,1,3,1,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,5,0, ,1,1,2,3,0,0, ,193.05,64.35,128.7, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0, 
1076,56,3,1,2,2,1,3,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,707.85,3.99999996396,25.74, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,0,8,0,0,0,0,13,0,0, 
1077,57,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,193.05, , , , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,2,0,1,17000,15000,2000,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15, 
1078,61,3,1,2,2,1,1,1,2,3,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,321.75,128.7,257.4,25.74, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,5,0,0,0,0,0,0,0, ,1,1,2.5,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0, 
1079,57,3,1,2,2,1,3,1,3,8,10,1, ,85725,2,6660,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,0,3,0,0, ,600.6, ,51.48, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,8,9,0,0,0, ,1,1,2,2,0,1,18112,16000,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
1080,57,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,2,0,4,0,0,0, ,1,0,3,4,5,0, ,1,1,2,3,0,0, ,450.45,51.48,38.61, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,18024,15840,1584,600,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
1081,58,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,47.19,23.595,23.595, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,7,8,0,0,11,0,13,0,0, 
1082,57,3,1,2,2,1,2,2,2,6,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,0,0,0, ,1,1,2,3,4,0, ,471.9,7.99999992792,102.96,51.48, ,1,1,2,0,0, ,2,0,0,0,0,0,0,0,8,病人無禮會碰女傭,1,0,0,3,0,0,0,7,0,0,0,0,0, ,1,1,1,2,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,13,14,0,宗教機構
1083,67,3,1,2,1,1,2,2,1,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,5,0, ,1,1,0,3,0,0, ,257.4, ,154.44, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,1,1,2,1,1,18082,15970,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0, 
1084,57,3,1,2,2,1,2,1,2,3,0,1, ,77238,1, ,1,2,77238,3, ,2,0,2,0,4,0,0,0, ,1,0,3,4,5,0, ,1,1,2,3,0,0, ,353.925,51.48,25.74, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
1085,56,3,1,2,2,1,3,1,2,5,6,1, ,85725,1, ,1,2,85725,2, ,2,0,0,0,0,5,0,0, ,1,0,0,4,5,0, ,1,1,2,3,0,0, ,289.575,19.305,144.7875, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,8,0,0,0,0, ,2,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,0,0,13,0,0, 
1086,57,3,1,2,2,1,2,1,2,6,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,707.85, , , , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15, 
1087,56,3,1,1,2,1,3,1,2,4,3,3, ,3330,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,353.925,117.975,58.9875, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,9,0,0,0, ,1,2,0,2,1,1,18300,15800,2500,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0, 
1088,56,3,1,2,2,1,3,1,1,2,11,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,235.95,94.38,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,7,8,0,0,0,0,13,0,0, 
1089,57,3,1,2,2,1,2,1,1,3,0,1, ,85625,1, ,1,2,85625,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,343.2,85.8,343.2,51.48, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,.25,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
1090,58,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,5,0, ,1,1,2,3,0,0, ,486.646875,80.4375,241.3125, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,0,0,0,0,0, ,1,2,0,3,0,1,18952,15840,2112,1000,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,0,0,13,0,0, 
1091,58,3,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,0,0,0,0, ,1,1,2,3,0,0, ,450.45,7.99999992792,85.8, , ,1,1,2,0,0, ,2,1,2,0,0,0,0,7,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0, 
1092,56,3,1,2,2,1,3,1,2,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,353.925,128.7,257.4,25.74, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,5,0,0,0,0,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0, 
1093,57,3,1,2,2,1,2,1,2,3,0,1, ,99999998,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,943.8,188.76,755.04, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,6,0,0,0,0,0,0, ,1,1,2,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
1094,58,3,1,2,2,1,2,2,2,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,412.9125,141.57,257.4, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,17412,15840,1572,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
1095,61,3,1,2,2,1,1,1,2,3,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,589.875,117.975,471.9, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
1096,57,3,1,2,2,1,2,2,2,3,0,1, ,76500,1, ,1,2,76500,2, ,1,0,0,0,0,0,0,0, ,1,2,0,4,5,0, ,1,1,0,3,0,0, ,471.9, ,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,0,9,0,0,0, ,1,1,1,2,0,1,17640,15080,2560,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,11,0,13,0,0, 
